order_id,customer_id,city,gender,age,device_type,traffic_source,experiment_group,converted,order_value,num_items,session_time_min,delivery_time_days,customer_rating,discount_applied,payment_method,return_flag
ORD02276,CUST02957,Mumbai,Male,31,Mobile,Social Media,B_Variant,0,3140,3,10.26,5.0,4.3,1,COD,0
ORD02277,CUST01561,Delhi,Male,24,Mobile,Email,A_Control,0,2752,2,5.2,1.7,3.6,0,Debit Card,0
ORD02278,CUST01325,Chennai,Female,40,Mobile,Google Ads,B_Variant,0,2692,4,8.08,3.1,3.4,0,Credit Card,0
ORD02279,CUST01267,Delhi,Female,39,Mobile,Google Ads,B_Variant,0,2965,2,9.0,6.8,4.7,1,UPI,1
ORD02280,CUST02170,Bengaluru,Female,53,Mobile,Email,B_Variant,0,4610,4,4.83,5.5,4.8,0,UPI,0
ORD02281,CUST03219,Delhi,Female,44,Mobile,Google Ads,B_Variant,0,3823,4,10.28,1.9,2.4,0,UPI,0
ORD02282,CUST00750,Chennai,Male,19,Mobile,Google Ads,A_Control,0,3351,4,5.55,5.0,3.8,1,Debit Card,0
ORD02283,CUST03428,Mumbai,Female,56,Mobile,Organic,A_Control,0,4879,5,3.47,3.1,4.7,0,UPI,0
ORD02284,CUST00685,Mumbai,Male,36,Desktop,Organic,B_Variant,0,2534,5,5.21,1.2,3.4,0,UPI,0
ORD02285,CUST01928,Delhi,Female,24,Mobile,Email,A_Control,0,2936,4,7.75,6.8,3.3,1,UPI,0
ORD02286,CUST02357,Bengaluru,Female,29,Tablet,Social Media,B_Variant,0,2856,7,8.0,4.4,4.9,0,Credit Card,0
ORD02287,CUST00695,Mumbai,Female,20,Mobile,Organic,A_Control,1,2046,1,5.71,4.6,3.8,0,UPI,0
ORD02288,CUST02336,Delhi,Male,22,Desktop,Organic,B_Variant,1,4017,6,10.71,2.4,2.6,0,COD,0
ORD02289,CUST00307,Delhi,Male,25,Mobile,Referral,A_Control,0,3663,1,11.39,2.6,4.5,0,UPI,0
ORD02290,CUST01990,Mumbai,Female,31,Mobile,Google Ads,B_Variant,0,3047,1,9.32,1.9,4.0,1,COD,1
ORD02291,CUST02962,Bengaluru,Female,53,Mobile,Google Ads,B_Variant,0,5021,5,5.13,6.4,4.5,1,COD,0
ORD02292,CUST00662,Hyderabad,Female,24,Mobile,Referral,B_Variant,0,3685,2,2.15,1.8,3.9,0,Debit Card,0
ORD02293,CUST00549,Mumbai,Male,24,Tablet,Referral,A_Control,0,1798,2,5.26,6.7,4.8,0,UPI,0
ORD02294,CUST03424,Bengaluru,Male,49,Mobile,Google Ads,A_Control,0,4385,2,8.47,2.8,3.6,0,UPI,0
ORD02295,CUST00312,Bengaluru,Male,25,Tablet,Google Ads,B_Variant,0,2980,1,6.1,2.5,4.7,0,UPI,0
ORD02296,CUST02921,Delhi,Male,29,Mobile,Organic,B_Variant,0,3105,1,5.87,4.2,4.6,1,Credit Card,0
ORD02297,CUST01083,Chennai,Female,27,Mobile,Google Ads,A_Control,0,4531,1,6.23,3.3,2.9,1,UPI,1
ORD02298,CUST02972,Delhi,Male,31,Mobile,Social Media,A_Control,0,3876,3,7.78,4.4,3.4,1,UPI,0
ORD02299,CUST01738,Bengaluru,Female,26,Desktop,Google Ads,A_Control,0,3523,4,14.22,3.0,5.0,0,UPI,1
ORD02300,CUST00755,Mumbai,Female,55,Mobile,Google Ads,B_Variant,0,4878,4,8.0,3.8,4.7,0,UPI,0
ORD02301,CUST00035,Chennai,Female,47,Tablet,Organic,A_Control,0,2072,2,8.19,3.2,3.2,1,UPI,0
ORD02302,CUST00445,Bengaluru,Male,22,Mobile,Referral,A_Control,0,3502,6,7.33,5.6,3.6,1,UPI,0
ORD02303,CUST02141,Mumbai,Female,18,Desktop,Organic,A_Control,0,3416,2,8.95,5.1,4.3,0,UPI,0
ORD02304,CUST01983,Delhi,Male,18,Mobile,Organic,B_Variant,0,3023,1,10.68,4.7,4.0,0,Debit Card,0
ORD02305,CUST01231,Hyderabad,Female,37,Mobile,Referral,B_Variant,1,2870,6,10.23,5.9,3.9,0,UPI,0
ORD02306,CUST00353,Delhi,Male,28,Mobile,Organic,A_Control,0,3079,3,14.14,4.7,5.0,0,Net Banking,0
ORD02307,CUST00903,Bengaluru,Male,43,Mobile,Organic,A_Control,0,4239,7,9.83,4.6,4.7,0,Credit Card,0
ORD02308,CUST01356,Hyderabad,Male,20,Mobile,Organic,B_Variant,0,1056,2,6.5,4.1,3.4,0,Debit Card,0
ORD02309,CUST02910,Chennai,Male,23,Mobile,Google Ads,A_Control,0,2135,4,5.29,3.2,4.3,1,Credit Card,0
ORD02310,CUST01749,Bengaluru,Female,28,Mobile,Organic,A_Control,1,3108,1,10.86,3.2,4.3,0,COD,0
ORD02311,CUST00159,Chennai,Male,25,Mobile,Organic,B_Variant,0,2772,5,5.56,4.5,3.3,0,UPI,0
ORD02312,CUST01978,Hyderabad,Female,46,Mobile,Google Ads,B_Variant,0,4227,1,10.43,5.8,4.4,1,Debit Card,0
ORD02313,CUST00957,Delhi,Female,27,Mobile,Google Ads,B_Variant,0,2758,1,5.72,5.2,4.7,0,UPI,0
ORD02314,CUST02072,Bengaluru,Male,51,Mobile,Organic,A_Control,0,3272,1,9.05,5.1,4.4,0,Net Banking,0
ORD02315,CUST00404,Delhi,Female,41,Tablet,Organic,A_Control,0,3545,3,4.82,2.6,3.2,1,UPI,0
ORD02316,CUST02853,Hyderabad,Male,34,Tablet,Google Ads,B_Variant,0,2108,2,10.34,5.1,4.0,0,Credit Card,0
ORD02317,CUST00516,Chennai,Male,49,Mobile,Google Ads,A_Control,0,2839,7,4.3,3.7,3.1,1,Credit Card,0
ORD02318,CUST02780,Mumbai,Male,28,Tablet,Referral,A_Control,0,2851,5,8.82,4.6,4.2,0,Debit Card,0
ORD02319,CUST01388,Hyderabad,Female,51,Desktop,Organic,A_Control,0,3873,5,13.28,5.1,4.4,0,Credit Card,0
ORD02320,CUST03454,Bengaluru,Male,41,Mobile,Google Ads,B_Variant,0,3864,5,8.31,2.6,3.1,1,Credit Card,0
ORD02321,CUST02580,Mumbai,Female,22,Mobile,Social Media,B_Variant,0,3297,6,6.81,4.5,4.5,1,Net Banking,0
ORD02322,CUST00956,Bengaluru,Male,46,Tablet,Google Ads,A_Control,0,4782,5,6.74,4.7,4.1,0,UPI,0
ORD02323,CUST02200,Delhi,Female,51,Desktop,Social Media,A_Control,0,3887,6,13.35,5.8,3.5,1,UPI,0
ORD02324,CUST01713,Hyderabad,Male,33,Desktop,Social Media,B_Variant,0,2524,6,9.41,3.5,3.1,0,Net Banking,0
ORD02325,CUST02995,Mumbai,Female,42,Desktop,Social Media,B_Variant,0,3523,2,13.72,4.2,3.5,1,UPI,0
ORD02326,CUST00608,Chennai,Female,54,Mobile,Social Media,B_Variant,0,2941,1,6.92,4.6,4.8,1,COD,0
ORD02327,CUST02468,Bengaluru,Female,25,Mobile,Google Ads,A_Control,0,2964,3,6.81,3.5,4.8,0,Credit Card,0
ORD02328,CUST01274,Mumbai,Female,46,Mobile,Social Media,A_Control,0,2966,1,4.98,3.5,4.9,1,UPI,0
ORD02329,CUST03189,Hyderabad,Female,42,Mobile,Google Ads,B_Variant,0,3981,1,10.77,3.4,3.4,1,UPI,0
ORD02330,CUST02914,Bengaluru,Male,59,Mobile,Organic,B_Variant,0,3694,4,7.0,4.1,5.0,1,Debit Card,0
ORD02331,CUST01536,Delhi,Male,40,Mobile,Referral,A_Control,1,3340,3,7.32,6.9,3.8,0,Net Banking,1
ORD02332,CUST02626,Delhi,Male,51,Mobile,Organic,B_Variant,0,3245,4,4.02,4.2,3.3,1,UPI,0
ORD02333,CUST02383,Hyderabad,Male,20,Mobile,Referral,A_Control,0,2432,7,14.21,5.0,3.3,0,UPI,0
ORD02334,CUST01442,Delhi,Male,47,Mobile,Google Ads,A_Control,0,4017,4,15.28,4.3,3.2,1,COD,0
ORD02335,CUST02980,Mumbai,Male,51,Mobile,Organic,A_Control,0,3731,2,5.66,3.8,3.7,1,Debit Card,0
ORD02336,CUST01798,Mumbai,Male,49,Mobile,Google Ads,B_Variant,1,3021,2,11.68,4.3,3.6,0,UPI,0
ORD02337,CUST00295,Delhi,Female,46,Mobile,Social Media,A_Control,0,3262,2,7.72,5.5,4.3,1,Credit Card,0
ORD02338,CUST00755,Chennai,Male,26,Desktop,Google Ads,A_Control,0,2916,2,6.31,4.2,5.0,1,COD,1
ORD02339,CUST01395,Bengaluru,Female,19,Tablet,Google Ads,A_Control,0,3715,1,9.01,4.1,4.2,1,Debit Card,0
ORD02340,CUST00186,Mumbai,Male,56,Mobile,Google Ads,B_Variant,0,4303,2,8.3,3.9,4.0,0,Credit Card,0
ORD02341,CUST01270,Mumbai,Female,24,Mobile,Social Media,B_Variant,0,3107,5,1.0,2.8,3.0,1,UPI,0
ORD02342,CUST00637,Delhi,Female,22,Desktop,Google Ads,A_Control,0,2162,4,9.86,5.9,3.2,0,Debit Card,1
ORD02343,CUST01292,Hyderabad,Male,25,Mobile,Email,A_Control,0,2879,3,8.06,3.6,2.9,0,UPI,0
ORD02344,CUST03309,Delhi,Male,49,Desktop,Google Ads,B_Variant,0,3527,6,18.04,6.5,4.3,0,Credit Card,1
ORD02345,CUST00530,Hyderabad,Male,35,Mobile,Google Ads,A_Control,0,2992,2,4.36,4.7,5.0,0,Debit Card,0
ORD02346,CUST02069,Bengaluru,Male,55,Desktop,Organic,A_Control,0,3196,3,12.56,6.4,3.7,0,Credit Card,0
ORD02347,CUST02959,Mumbai,Female,35,Tablet,Referral,B_Variant,1,3141,1,9.66,4.0,4.0,1,UPI,0
ORD02348,CUST02915,Hyderabad,Female,58,Desktop,Google Ads,A_Control,1,3137,6,12.81,3.2,3.8,0,Debit Card,1
ORD02349,CUST00794,Delhi,Male,33,Mobile,Google Ads,B_Variant,0,3215,2,8.4,5.9,4.2,1,Credit Card,0
ORD02350,CUST02148,Chennai,Male,38,Desktop,Email,A_Control,0,2960,1,12.35,3.5,3.8,1,Credit Card,0
ORD02351,CUST02800,Hyderabad,Male,27,Desktop,Organic,A_Control,0,2599,1,12.95,6.2,5.0,0,UPI,0
ORD02352,CUST00478,Mumbai,Male,59,Desktop,Social Media,A_Control,0,4406,5,14.75,5.2,3.7,1,UPI,0
ORD02353,CUST01623,Mumbai,Female,21,Mobile,Google Ads,B_Variant,0,4069,1,1.94,6.5,4.6,0,UPI,0
ORD02354,CUST03370,Chennai,Male,25,Desktop,Organic,A_Control,0,2587,6,15.75,2.8,3.3,1,Net Banking,0
ORD02355,CUST00940,Delhi,Female,36,Mobile,Google Ads,B_Variant,0,3753,2,14.16,5.7,2.8,1,Credit Card,0
ORD02356,CUST00526,Mumbai,Male,57,Mobile,Organic,A_Control,0,3450,2,6.2,3.2,5.0,0,COD,0
ORD02357,CUST02382,Mumbai,Male,57,Mobile,Email,A_Control,0,3340,2,11.79,1.0,5.0,0,Debit Card,0
ORD02358,CUST00002,Mumbai,Female,26,Mobile,Email,B_Variant,0,3906,2,6.17,5.6,4.3,1,Credit Card,0
ORD02359,CUST00375,Chennai,Male,47,Desktop,Organic,B_Variant,0,2400,3,13.0,4.3,3.3,1,UPI,0
ORD02360,CUST02341,Mumbai,Female,34,Mobile,Referral,B_Variant,0,3918,3,9.55,5.7,3.4,0,UPI,0
ORD02361,CUST02885,Delhi,Female,57,Mobile,Google Ads,B_Variant,0,4907,2,8.3,4.4,4.1,1,UPI,0
ORD02362,CUST03053,Bengaluru,Male,32,Desktop,Google Ads,A_Control,0,3842,2,7.29,4.3,3.0,0,Credit Card,0
ORD02363,CUST00553,Delhi,Male,21,Tablet,Social Media,A_Control,0,2626,2,5.54,6.5,4.3,1,Debit Card,0
ORD02364,CUST02366,Mumbai,Female,23,Mobile,Social Media,A_Control,0,2421,2,4.59,4.5,3.8,1,Debit Card,0
ORD02365,CUST01526,Chennai,Female,33,Mobile,Google Ads,B_Variant,1,2973,2,5.34,3.6,3.4,1,UPI,0
ORD02366,CUST01852,Mumbai,Female,43,Mobile,Social Media,B_Variant,0,4330,3,6.4,4.2,3.5,0,Credit Card,0
ORD02367,CUST00381,Chennai,Male,54,Mobile,Organic,A_Control,0,2993,1,7.31,4.5,2.8,0,Credit Card,0
ORD02368,CUST01647,Hyderabad,Female,40,Mobile,Social Media,A_Control,0,3863,4,11.11,1.0,3.9,0,Credit Card,0
ORD02369,CUST00014,Delhi,Male,30,Mobile,Email,A_Control,0,3119,4,8.26,5.0,3.9,0,UPI,0
ORD02370,CUST00504,Bengaluru,Female,34,Mobile,Social Media,A_Control,0,3975,2,9.45,6.3,4.2,1,Credit Card,0
ORD02371,CUST02279,Bengaluru,Female,44,Tablet,Google Ads,A_Control,0,3860,2,8.42,4.2,5.0,1,Credit Card,0
ORD02372,CUST02009,Delhi,Male,39,Desktop,Social Media,A_Control,1,2251,6,16.55,3.7,3.8,1,Credit Card,0
ORD02373,CUST03156,Hyderabad,Female,54,Mobile,Social Media,A_Control,0,3345,1,8.05,4.9,4.3,0,UPI,0
ORD02374,CUST00130,Hyderabad,Male,36,Mobile,Google Ads,A_Control,0,2590,5,8.39,6.9,3.0,0,COD,0
ORD02375,CUST00838,Delhi,Female,56,Mobile,Organic,B_Variant,0,4195,3,10.28,5.0,3.5,0,UPI,1
ORD02376,CUST03217,Bengaluru,Male,52,Mobile,Referral,B_Variant,0,3941,3,4.79,4.6,5.0,1,Net Banking,0
ORD02377,CUST02939,Hyderabad,Female,30,Mobile,Google Ads,A_Control,0,3650,4,1.88,3.7,4.5,0,Net Banking,0
ORD02378,CUST02041,Hyderabad,Male,31,Mobile,Google Ads,B_Variant,0,2894,2,8.53,2.7,4.1,0,Credit Card,0
ORD02379,CUST00028,Bengaluru,Female,48,Mobile,Google Ads,A_Control,0,3847,1,9.06,4.3,4.1,0,Credit Card,0
ORD02380,CUST02114,Delhi,Female,19,Mobile,Social Media,A_Control,0,2436,6,7.46,4.4,3.2,0,Net Banking,0
ORD02381,CUST03235,Delhi,Male,56,Mobile,Referral,B_Variant,0,3188,4,8.08,1.4,3.5,0,Credit Card,0
ORD02382,CUST01253,Hyderabad,Male,54,Desktop,Social Media,A_Control,0,3396,3,9.56,3.2,4.3,0,Debit Card,0
ORD02383,CUST00261,Mumbai,Female,31,Mobile,Organic,A_Control,0,3201,2,6.62,6.0,2.9,0,Net Banking,1
ORD02384,CUST02047,Bengaluru,Male,26,Mobile,Social Media,B_Variant,0,2654,3,7.16,3.9,5.0,1,COD,0
ORD02385,CUST01473,Delhi,Female,27,Mobile,Social Media,A_Control,0,3729,5,8.24,1.0,4.5,0,UPI,0
ORD02386,CUST01448,Delhi,Male,24,Tablet,Social Media,A_Control,0,2841,1,4.34,6.7,4.5,0,COD,0
ORD02387,CUST00460,Delhi,Female,45,Desktop,Google Ads,B_Variant,0,3740,5,11.69,3.0,4.2,0,COD,1
ORD02388,CUST00301,Hyderabad,Male,42,Mobile,Social Media,A_Control,0,2506,1,7.81,3.6,4.0,0,UPI,1
ORD02389,CUST02967,Mumbai,Male,45,Tablet,Organic,B_Variant,0,2850,3,12.91,5.9,4.3,0,Debit Card,0
ORD02390,CUST03375,Bengaluru,Male,19,Mobile,Google Ads,A_Control,0,3028,2,7.11,3.2,4.1,0,UPI,1
ORD02391,CUST02335,Mumbai,Male,34,Tablet,Organic,A_Control,0,1983,4,8.6,1.3,5.0,0,UPI,0
ORD02392,CUST03467,Mumbai,Male,21,Mobile,Referral,B_Variant,0,3343,1,10.76,4.6,4.0,0,Credit Card,0
ORD02393,CUST03082,Delhi,Male,30,Mobile,Organic,A_Control,0,2478,3,5.49,5.5,3.5,0,Debit Card,0
ORD02394,CUST00630,Bengaluru,Female,35,Desktop,Referral,B_Variant,0,3664,5,18.16,3.6,4.1,1,Credit Card,0
ORD02395,CUST00270,Delhi,Female,20,Mobile,Google Ads,B_Variant,0,3206,3,13.29,4.1,3.4,1,Debit Card,0
ORD02396,CUST02640,Delhi,Female,54,Desktop,Social Media,A_Control,0,3665,1,10.43,2.5,4.3,0,Net Banking,0
ORD02397,CUST01994,Mumbai,Male,50,Mobile,Google Ads,B_Variant,1,2899,1,6.38,2.8,3.8,0,UPI,0
ORD02398,CUST01629,Delhi,Female,58,Mobile,Google Ads,A_Control,0,4803,3,12.88,3.8,3.7,1,Debit Card,0
ORD02399,CUST01802,Hyderabad,Male,41,Mobile,Social Media,A_Control,0,2055,1,10.39,5.3,4.7,0,Credit Card,0
ORD02400,CUST02892,Hyderabad,Female,25,Mobile,Social Media,B_Variant,1,1533,1,8.25,4.4,4.5,0,UPI,0
ORD02401,CUST00862,Delhi,Male,52,Tablet,Email,A_Control,0,3975,2,12.28,5.8,3.2,0,UPI,0
ORD02402,CUST03433,Bengaluru,Male,19,Desktop,Social Media,A_Control,0,2249,1,17.49,6.8,5.0,0,Credit Card,0
ORD02403,CUST01281,Hyderabad,Male,50,Tablet,Social Media,B_Variant,0,3952,1,6.99,5.6,3.1,1,Net Banking,0
ORD02404,CUST02181,Mumbai,Female,29,Desktop,Referral,A_Control,0,3601,3,14.78,1.9,3.2,0,UPI,1
ORD02405,CUST03348,Chennai,Male,39,Desktop,Organic,A_Control,0,2895,2,16.78,3.9,3.5,0,UPI,0
ORD02406,CUST01800,Hyderabad,Female,30,Mobile,Google Ads,B_Variant,0,2659,1,8.09,5.6,4.1,1,Debit Card,0
ORD02407,CUST01707,Mumbai,Male,27,Mobile,Google Ads,B_Variant,0,2530,3,3.83,4.1,4.0,1,COD,0
ORD02408,CUST03020,Mumbai,Female,34,Mobile,Organic,A_Control,0,3274,2,5.19,1.9,4.4,0,Credit Card,0
ORD02409,CUST02561,Hyderabad,Female,22,Mobile,Social Media,A_Control,0,2274,1,3.93,3.5,3.7,1,UPI,0
ORD02410,CUST02361,Bengaluru,Male,26,Desktop,Google Ads,A_Control,0,4025,4,14.05,1.0,3.1,0,UPI,1
ORD02411,CUST00576,Mumbai,Male,30,Mobile,Google Ads,A_Control,0,2654,3,4.45,3.9,4.0,0,UPI,0
ORD02412,CUST02934,Delhi,Female,40,Tablet,Google Ads,B_Variant,0,3754,1,8.58,3.3,2.9,0,UPI,0
ORD02413,CUST02004,Delhi,Female,47,Mobile,Social Media,B_Variant,0,4228,3,13.5,3.8,3.8,0,UPI,0
ORD02414,CUST01308,Chennai,Male,21,Desktop,Google Ads,B_Variant,0,1746,7,2.61,6.1,2.9,1,Credit Card,1
ORD02415,CUST03193,Chennai,Female,38,Mobile,Google Ads,B_Variant,0,3226,7,2.49,2.3,4.0,0,COD,0
ORD02416,CUST03179,Hyderabad,Female,26,Mobile,Social Media,B_Variant,0,2364,3,4.16,3.2,4.7,0,Net Banking,0
ORD02417,CUST01957,Delhi,Male,24,Tablet,Email,A_Control,0,2646,1,5.67,2.6,2.8,0,Debit Card,0
ORD02418,CUST02735,Bengaluru,Female,33,Mobile,Organic,A_Control,0,3500,2,4.49,5.9,3.1,0,Credit Card,0
ORD02419,CUST02021,Bengaluru,Male,40,Mobile,Social Media,A_Control,0,3233,1,3.04,6.0,4.1,0,Debit Card,0
ORD02420,CUST03276,Delhi,Male,40,Mobile,Google Ads,B_Variant,0,3245,2,7.97,4.8,4.5,1,UPI,0
ORD02421,CUST02213,Mumbai,Female,48,Mobile,Referral,A_Control,0,3122,6,10.12,4.8,4.2,0,UPI,0
ORD02422,CUST02353,Hyderabad,Male,22,Mobile,Organic,B_Variant,0,3058,2,10.86,2.5,3.6,0,Credit Card,0
ORD02423,CUST01656,Hyderabad,Male,23,Desktop,Referral,A_Control,0,1876,3,12.08,4.6,3.3,0,Credit Card,0
ORD02424,CUST01580,Bengaluru,Female,18,Mobile,Referral,B_Variant,0,2640,1,7.18,2.6,4.7,0,COD,0
ORD02425,CUST01848,Bengaluru,Female,45,Mobile,Email,B_Variant,0,3924,1,9.07,4.4,5.0,0,Debit Card,0
ORD02426,CUST02204,Mumbai,Female,35,Mobile,Google Ads,A_Control,0,3301,8,7.67,3.8,3.0,0,Debit Card,0
ORD02427,CUST01391,Bengaluru,Female,41,Desktop,Organic,B_Variant,0,4188,2,16.29,3.4,4.5,0,UPI,0
ORD02428,CUST01743,Chennai,Female,30,Desktop,Google Ads,A_Control,0,2851,2,13.52,4.3,5.0,1,Debit Card,0
ORD02429,CUST01926,Bengaluru,Male,50,Mobile,Email,B_Variant,0,2924,3,6.87,5.3,3.9,0,COD,0
ORD02430,CUST00620,Hyderabad,Male,27,Mobile,Email,A_Control,0,3217,4,2.43,7.0,3.8,1,Debit Card,0
ORD02431,CUST01275,Bengaluru,Female,24,Mobile,Referral,A_Control,0,3384,2,12.5,5.1,4.3,1,Debit Card,0
ORD02432,CUST00957,Delhi,Male,54,Desktop,Social Media,A_Control,0,3645,3,14.23,7.7,3.6,0,COD,0
ORD02433,CUST01940,Chennai,Female,49,Desktop,Organic,A_Control,0,4596,2,11.33,4.6,4.4,0,Credit Card,0
ORD02434,CUST02382,Mumbai,Female,39,Tablet,Organic,B_Variant,0,4397,3,2.25,7.0,5.0,0,Net Banking,0
ORD02435,CUST00969,Delhi,Male,33,Mobile,Organic,B_Variant,0,3101,1,7.97,5.0,2.8,1,Credit Card,0
ORD02436,CUST02559,Delhi,Female,41,Mobile,Organic,A_Control,0,2651,3,8.3,4.7,3.2,0,Credit Card,0
ORD02437,CUST01317,Delhi,Male,31,Mobile,Social Media,A_Control,0,2111,1,8.45,4.0,4.5,0,Debit Card,0
ORD02438,CUST01044,Chennai,Male,28,Mobile,Referral,B_Variant,0,3147,5,17.04,4.7,4.1,0,UPI,0
ORD02439,CUST00282,Bengaluru,Female,36,Mobile,Social Media,A_Control,1,3609,3,6.11,4.9,4.6,1,COD,1
ORD02440,CUST02845,Chennai,Male,40,Mobile,Email,A_Control,0,2649,6,10.46,2.2,4.1,1,UPI,0
ORD02441,CUST03073,Bengaluru,Male,51,Desktop,Email,A_Control,0,3238,3,12.11,5.4,4.4,0,UPI,0
ORD02442,CUST02167,Delhi,Male,57,Mobile,Organic,B_Variant,0,3843,1,5.96,2.1,4.1,0,UPI,0
ORD02443,CUST01059,Chennai,Female,30,Desktop,Organic,B_Variant,0,3485,3,15.49,5.4,3.5,0,Net Banking,0
ORD02444,CUST00198,Mumbai,Female,56,Mobile,Social Media,B_Variant,0,4964,4,7.51,5.2,4.0,1,UPI,0
ORD02445,CUST02533,Mumbai,Female,45,Tablet,Organic,A_Control,0,3506,2,10.63,6.4,4.0,1,Debit Card,0
ORD02446,CUST01083,Bengaluru,Female,57,Tablet,Google Ads,B_Variant,1,4762,3,13.88,3.0,4.1,0,COD,0
ORD02447,CUST02885,Delhi,Male,33,Tablet,Organic,B_Variant,0,2918,1,8.45,2.8,4.1,1,UPI,0
ORD02448,CUST01185,Mumbai,Female,45,Desktop,Referral,A_Control,0,4303,4,14.39,6.0,4.3,1,UPI,0
ORD02449,CUST01009,Bengaluru,Female,21,Desktop,Google Ads,B_Variant,0,3473,6,17.44,2.7,3.2,0,UPI,0
ORD02450,CUST02739,Bengaluru,Male,45,Mobile,Social Media,B_Variant,0,3281,2,12.19,2.5,4.2,0,Credit Card,0
ORD02451,CUST01230,Delhi,Male,29,Mobile,Email,B_Variant,0,3667,5,5.35,4.6,3.8,1,UPI,0
ORD02452,CUST01036,Hyderabad,Female,33,Desktop,Social Media,B_Variant,0,3134,1,7.29,4.2,4.8,0,Credit Card,0
ORD02453,CUST00490,Bengaluru,Female,53,Desktop,Social Media,B_Variant,0,4064,1,6.64,4.5,4.1,0,Net Banking,1
ORD02454,CUST00276,Hyderabad,Female,37,Tablet,Social Media,B_Variant,0,3282,2,7.6,5.1,4.0,1,Debit Card,0
ORD02455,CUST02741,Mumbai,Female,43,Mobile,Organic,B_Variant,0,3283,2,5.14,5.1,4.1,1,Credit Card,0
ORD02456,CUST02290,Bengaluru,Female,43,Mobile,Google Ads,A_Control,0,4274,3,9.62,4.2,5.0,1,Net Banking,0
ORD02457,CUST01240,Hyderabad,Female,39,Desktop,Referral,A_Control,0,3107,3,8.21,4.4,3.2,0,UPI,0
ORD02458,CUST01275,Bengaluru,Female,26,Tablet,Organic,B_Variant,0,3123,1,7.0,4.2,3.8,0,Debit Card,0
ORD02459,CUST00126,Chennai,Male,22,Mobile,Social Media,B_Variant,0,3726,1,8.18,4.4,3.2,0,UPI,0
ORD02460,CUST00217,Delhi,Female,34,Mobile,Organic,A_Control,0,2696,1,6.27,2.2,3.8,0,Credit Card,1
ORD02461,CUST03378,Mumbai,Male,51,Mobile,Google Ads,B_Variant,0,3837,7,4.71,5.4,3.2,0,Credit Card,0
ORD02462,CUST01209,Delhi,Female,19,Mobile,Referral,A_Control,0,2959,3,6.51,5.9,4.7,0,UPI,0
ORD02463,CUST03111,Delhi,Male,24,Mobile,Email,B_Variant,0,2135,5,8.22,5.3,4.0,0,Net Banking,0
ORD02464,CUST01247,Hyderabad,Male,53,Mobile,Google Ads,B_Variant,0,3073,3,3.57,5.1,4.3,0,UPI,0
ORD02465,CUST03256,Mumbai,Male,30,Desktop,Referral,B_Variant,0,2294,1,9.44,2.8,5.0,0,Credit Card,0
ORD02466,CUST02543,Hyderabad,Male,37,Mobile,Social Media,B_Variant,1,4115,3,8.26,2.2,3.7,0,Credit Card,0
ORD02467,CUST02475,Hyderabad,Male,47,Mobile,Organic,B_Variant,0,2964,3,11.58,5.5,4.4,0,Credit Card,0
ORD02468,CUST03250,Mumbai,Male,47,Desktop,Social Media,B_Variant,0,3415,2,9.51,4.3,4.4,1,UPI,0
ORD02469,CUST00919,Delhi,Female,28,Tablet,Google Ads,B_Variant,0,4317,2,4.26,4.6,4.7,0,Debit Card,0
ORD02470,CUST01318,Hyderabad,Male,48,Tablet,Social Media,A_Control,0,2656,4,7.37,4.6,4.3,1,UPI,0
ORD02471,CUST02199,Hyderabad,Male,20,Mobile,Google Ads,A_Control,0,3227,3,6.3,4.7,3.6,0,Net Banking,0
ORD02472,CUST02432,Delhi,Female,19,Tablet,Organic,B_Variant,0,3281,1,9.66,5.3,4.1,0,UPI,0
ORD02473,CUST01662,Delhi,Female,20,Mobile,Social Media,B_Variant,0,1763,5,6.99,4.2,3.4,1,UPI,0
ORD02474,CUST00308,Bengaluru,Male,32,Desktop,Email,A_Control,0,3227,3,19.74,1.4,4.0,1,Credit Card,0
ORD02475,CUST01360,Chennai,Female,34,Desktop,Social Media,A_Control,0,3162,3,5.01,5.3,3.7,1,Credit Card,0
ORD02476,CUST01970,Delhi,Female,24,Mobile,Google Ads,A_Control,0,3071,4,8.43,5.2,3.7,0,UPI,0
ORD02477,CUST02794,Chennai,Male,22,Mobile,Email,A_Control,0,2323,1,8.27,2.4,3.2,1,UPI,0
ORD02478,CUST00892,Mumbai,Male,51,Mobile,Social Media,B_Variant,1,3261,6,3.38,2.6,2.7,0,UPI,1
ORD02479,CUST00375,Mumbai,Female,50,Desktop,Social Media,A_Control,0,3472,2,9.21,5.6,4.3,1,Debit Card,0
ORD02480,CUST03080,Delhi,Female,33,Mobile,Google Ads,A_Control,0,3090,2,7.72,6.0,4.0,0,Net Banking,0
ORD02481,CUST02034,Delhi,Female,54,Desktop,Email,B_Variant,1,4977,5,11.1,1.0,4.0,0,UPI,0
ORD02482,CUST01365,Delhi,Male,20,Mobile,Referral,A_Control,0,2105,2,10.11,5.0,4.9,0,UPI,0
ORD02483,CUST00129,Bengaluru,Male,38,Mobile,Email,B_Variant,1,3311,5,8.71,4.0,3.4,1,UPI,0
ORD02484,CUST01015,Delhi,Female,58,Tablet,Referral,A_Control,0,3917,2,4.44,4.4,4.7,0,Net Banking,1
ORD02485,CUST01800,Mumbai,Male,25,Desktop,Organic,B_Variant,0,2097,3,10.85,4.5,5.0,0,Credit Card,0
